cnt
22
14
17
8
6
9
157
30
41
10
9
35
10
18
21
13
7
10
16
22
23
12
13
17
21
66
9
46
10
34
81
12
84
216
35
18
140
40
8
15
87
27
15
12
14
9
5
12
31
13
38
31
35
11
21
56
27
10
11
40
21
18
13
40
11
7
19
60
11
35
72
16
14
58
191
10
10
31
9
17
6
22
10
25
14
29
8
22
56
18
29
41
17
17
8
14
5
9
7
22
31
7
5
7
14
46
6
39
15
8
41
52
436
16
237
16
33
9
47
7
12
58
7
53
68
12
25
119
172
46
119
11
48
7
50
14
80
44
10
12
13
15
5
26
53
224
12
15
23
8
146
21
12
143
77
13
74
14
131
18
104
176
78
50
38
6
6
93
44
13
20
17
60
18
24
41
42
44
54
84
37
69
10
64
46
32
57
12
108
29
13
11
5
33
9
23
10
26
14
23
26
12
46
28
20
22
32
30
19
86
17
42
17
29
24
62
21
15
7
26
8
94
7
12
6
26
182
35
9
9
18
10
16
9
16
9
18
15
16
10
18
9
7
20
63
20
18
14
6
14
15
9
25
10
20
82
11
31
12
79
17
17
21
20
40
9
19
13
6
29
16
22
17
20
8
12
12
22
36
15
10
50
22
17
26
7
84
8
22
6
7
20
53
13
5
64
37
28
17
61
18
33
17
11
8
15
9
9
30
26
13
57
55
109
34
21
88
7
36
12
10
7
29
9
15
7
6
9
7
16
95
15
36
18
29
15
24
7
6
31
110
23
25
73
14
22
14
5
5
14
24
80
19
41
12
7
8
8
118
32
13
14
15
17
25
15
42
6
9
12
18
8
10
19
12
8
15
8
18
15
6
128
30
33
15
33
18
6
11
20
8
31
12
14
17
18
31
13
52
13
63
30
17
48
6
58
32
7
8
9
7
10
8
13
33
58
920
65
37
788
133
69
11
44
9
11
9
7
6
26
10
23
10
12
29
7
8
7
20
22
51
7
5
17
9
10
10
14
14
13
7
13
6
11
10
8
7
13
25
47
35
129
96
173
127
156
11
23
503
163
60
109
315
12
53
439
61
205
18
117
67
112
59
92
45
47
115
10
46
31
39
150
147
24
39
20
46
36
377
473
267
173
131
137
171
434
546
35
75
45
156
81
218
108
186
42
20
27
37
397
167
162
117
126
41
42
59
72
7
69
9
18
9
11
99
39
168
134
208
331
507
99
91
84
57
7
23
316
152
69
28
32
624
57
12
94
14
58
5
13
23
23
81
14
14
168
35
205
666
203
262
21
116
9
74
20
12
35
43
21
120
219
16
40
11
25
38
15
41
33
9
45
56
31
17
46
18
50
24
15
18
33
50
11
41
21
87
49
98
42
10
63
99
93
46
394
440
75
126
24
87
33
43
146
130
99
90
67
11
84
31
57
29
326
423
14
109
26
16
12
30
16
217
7
24
19
17
19
11
17
20
7
27
82
23
16
21
83
153
43
30
9
5
19
200
12
13
11
10
11
18
8
6
11
7
38
15
34
31
5
9
34
13
19
28
24
11
5
8
15
8
42
26
5
13
15
12
43
18
11
23
33
20
12
87
5
19
10
61
17
10
6
26
6
8
7
5
15
33
14
67
12
12
9
27
14
15
12
14
11
11
18
22
22
14
11
38
5
7
24
16
11
13
13
9
14
7
6
12
7
7
30
9
6
18
11
7
6
16
31
11
6
8
10
9
25
6
17
15
21
10
10
28
14
12
10
10
19
12
12
9
21
8
10
7
13
36
42
9
14
7
8
27
8
7
9
8
7
37
10
11
7
5
5
9
9
11
8
13
18
14
6
7
14
6
7
10
7
11
11
25
16
11
8
5
17
15
109
14
544
22
24
86
17
5
17
17
72
70
7
18
14
42
25
24
11
31
27
13
12
183
9
7
10
14
88
12
94
14
15
47
12
13
12
9
24
9
14
20
11
7
29
15
13
20
26
195
55
10
9
25
23
34
14
21
11
34
177
26
29
10
14
24
25
152
856
6
17
14
11
33
18
8
9
10
7
5
15
16
9
38
8
13
15
10
21
6
8
10
14
19
14
17
13
26
20
6
18
22
38
11
8
15
28
130
34
156
150
12
16
21
86
32
256
31
6
52
17
141
67
18
50
83
58
11
33
26
140
203
399
693
780
11
38
90
25
166
74
335
91
80
80
45
111
71
47
91
524
20
231
148
442
730
272
1098
39
71
88
107
12
71
88
359
72
16
29
224
22
207
10
50
30
18
55
36
93
152
7
243
20
210
14
26
51
22
8
620
10
7
36
25
204
86
11
8
60
24
15
166
26
44
17
69
149
113
28
597
19
7
9
6
6
10
18
12
42
13
25
27
7
33
6
14
8
7
9
26
12
5
5
16
13
6
21
18
24
9
20
6
8
21
20
5
6
15
19
27
9
19
15
11
8
13
6
11
16
5
7
6
22
8
27
20
6
13
6
15
13
7
6
8
6
7
8
12
30
6
55
7
7
6
5
7
66
41
6
11
10
7
6
10
5
11
17
25
38
17
13
6
24
8
6
27
7
18
27
5
12
7
5
6
17
5
6
18
5
8
9
25
15
30
33
10
162
15
15
47
19
82
22
25
11
26
35
13
19
32
10
18
19
26
30
59
30
22
64
71
14
39
18
84
37
29
7
10
12
37
128
32
48
31
11
63
135
17
35
56
15
130
19
27
85
79
13329
374
24
17
13
22
19
103
85
29
14
28
7
8
16
39
5
7
33
5
19
10
10
11
13
8
6
15
15
31
41
7
5
6
14
5
153
14
66
6
26
11
48
224
38
95
107
8
13
14
14
6
7
16
11
6
8
6
44
5
7
12
7
8
7
20
9
8
10
40
44
24
6
14
14
11
14
8
11
14
32
9
6
5
13
8
11
9
12
5
14
7
8
14
47
18
14
10
10
7
14
7
8
7
5
13
19
41
5
19
17
21
19
5
163
27
8
9
17
26
8
5
7
6
6
9
9
46
5
19
14
11
24
6
16
5
5
15
14
15
9
27
6
25
8
53
12
16
9
14
10
42
14
71
37
8
8
12
76
65
33
17
24
16
6
13
7
21
10
51
16
9
12
8
6
99
44
26
39
23
25
14
18
32
9
24
9
8
11
11
22
7
31
52
17
29
11
12
5
7
8
14
63
8
22
59
7
7
20
12
5
52
103
12
79
90
11
11
11
5
12
8
17
15
22
31
7
11
13
15
10
52
78
26
35
10
38
17
5
9
154
16
24
30
65
18
10
131
12
39
21
54
22
37
26
17
43
42
70
36
45
69
119
94
29
31
23
10
6
22
257
7
35
22
15
27
110
181
68
41
35
27
245
5
8
12
63
11
14
25
199
26
105
12
41
60
13
43
13
9
53
19
271
195
58
18
25
15
22
176
18
5
8
7
8
20
8
49
52
13
8
39
9
7
32
24
39
8
22
24
11
11
13
25
9
14
20
9
21
10
12
25
12
7
5
17
51
19
121
14
9
59
12
63
33
29
17
6
20
6
25
6
6
20
80
21
9
5
333
8
17
16
18
32
50
16
27
58
8
20
64
36
8
65
67
19
25
739
37
33
63
41
15
25
104
6
25
11
15
5
33
6
16
24
19
83
21
85
15
20
10
44
17
44
9
13
15
47
23
63
25
45
55
76
55
29
37
22
17
12
10
29
24
21
22
12
10
5
6
11
126
37
270
27
13
6
14
16
8
7
6
8
8
6
96
38
7
151
21
17
16
87
12
37
7
127
14
8
5
94
19
22
262
47
5
15
28
13
42
21
9
15
13
11
18
25
108
9
136
94
21
469
41
87
104
308
181
398
10
28
37
5
85
56
16
16
86
32
6
37
44
57
56
7
74
6
8
87
11
19
31
19
337
19
80
8
8
11
20
115
130
7
24
7
5
11
14
34
8
8
34
18
10
47
15
13
19
33
10
8
10
8
41
38
18
16
203
10
45
32
9
13
15
10
12
6
16
13
8
17
54
9
11
17
9
227
20
26
11
6
16
15
20
13
7
11
20
8
10
16
72
37
220
123
14
11
18
26
16
44
8
76
19
20
9
10
49
43
76
80
143
9
15
7
180
12
13
13
6
11
39
11
47
8
18
24
14
10
7
218
5
14
9
32
8
8
13
77
14
6
16
61
20
16
90
6
27
6
17
8
6
28
63
58
28
5
22
37
22
10
30
22
62
7
25
46
130
64
22
15
6
18
18
11
24
7
31
17
9
18
43
14
22
9
87
13
12
6
11
17
22
17
62
69
115
20
85
9
36
58
23
8
13
19
16
14
14
12
6
12
48
20
5
14
38
75
9
25
6
28
78
9
6
33
18
11
12
24
24
43
61
11
32
16
8
14
11
900
149
19
23
49
17
745
24
51
22
1264
46
5
26
24
8
11
131
31
29
22
11
55
97
8
90
7
7
11
116
106
135
58
16
45
22
39
25
42
143
18
18
40
20
26
71
10
142
316
67
33
26
109
21
47
29
10
62
10
11
266
12
21
14
24
21
24
71
19
32
45
29
9
11
7
38
60
7
458
45
30
24
33
38
12
34
28
14
42
14
36
45
13
22
61
17
9
25
10
5
7
25
22
19
16
5
37
12
10
25
7
11
48
14
38
13
21
91
7
15
18
13
17
9
8
29
34
14
14
37
11
74
24
26
14
38
36
23
25
16
50
23
13
25
16
10
26
13
14
19
15
25
13
18
61
18
11
11
7
9
11
6
29
11
7
10
27
27
5
7
14
7
13
9
9
9
9
5
5
10
12
8
36
54
14
9
7
13
13
25
36
54
12
9
14
21
17
65
14
12
14
33
7
25
12
6
36
10
28
19
9
110
29
61
114
17
21
296
86
54
6
16
59
33
6
23
11
9
10
22
114
7
16
5
34
16
14
6
7
6
11
18
7
28
9
20
11
10
16
26
18
87
49
15
13
9
73
14
10
17
86
22
24
15
29
25
45
82
169
42
12
14
116
16
33
5
15
5
24
77
31
6
5
11
10
21
9
14
27
36
74
48
50
42
539
427
95
25
118
184
191
204
45
15
279
21
19
107
34
8
10
10
59
60
42
14
113
24
36
28
19
561
107
75
26
24
11
5643
26
68
223
6
18
122
14
14
9
8
6
47
8
28
19
8
12
13
23
36
34
72
18
55
10
7
23
22
9
10
17
180
11
12
7
18
108
28
26
139
56
120
18
101
355
22
148
9
11
9
1458
63
59
76
194
80
10
27
111
164
105
19
28
155
18
14
7
8
31
72
36
10
12
9
39
30
42
18
43
13
7
55
9
8
5
46
298
7
117
12
202
30
67
402
55
167
84
356
11
59
25
11
55
119
19
34
12
27
122
36
127
17
38
62
61
6
33
99
60
64
17
48
28
99
40
19
770
28
16
340
97
28
43
7
89
170
90
25
40
18
33
138
8
6
15
38
20
37
10
7
11
57
5
12
16
12
30
6
5
15
7
80
97
17
364
52
8
47
45
21
28
53
10
158
19
223
56
46
42
235
82
71
15
9
5
8
24
14
7
112
53
42
24
14
7
13
414
29
396
8
34
18
40
22
10
23
204
47
8
6
9
15
21
56
16
13
25
24
10
9
9
19
41
83
103
7
13
20
39
6
51
11
10
21
26
20
20
19
10
12
39
31
49
14
17
10
82
47
11
26
34
123
18
35
7
16
27
8
25
10
10
7
13
8
17
66
9
14
21
12
8
9
44
29
45
14
53
66
64
25
19
21
69
12
86
47
9
23
14
17
20
27
19
26
61
12
51
16
11
50
5
15
61
37
16
15
23
32
12
6
9
189
162
6
7
28
75
12
438
23
33
34
13
15
976
14
608
141
42
157
39
219
230
42
486
28
107
6
108
33
65
427
63
719
10
31
152
320
175
730
26
40
24
114
109
133
47
513
103
8
23
14
643
106
559
172
104
68
619
12
268
475
111
144
8
15
18
140
16
122
104
17
40
32
56
31
440
82
47
8
197
15
26
15
424
104
28
47
513
73
16
785
25104
418
100
9
53
14
23
7
42
126
16
20
164
36
11
72
21
28
15
7
20
8
11
15
8
81
20
7
6
7
5
22
13
22
10
6
23
6
6
17
58
39
81
65
25
13
37
7
13
9
19
21
7
20
18
12
25
26
23
60
19
15
19
26
6
12
11
13
13
20
45
27
147
16
29
42
19
10
16
107
6
17
63
21
36
21
45
21
5
66
22
208
47
23
10
9
16
13
14
9
17
5
21
10
38
7
19
53
65
6
12
20
12
18
19
11
8
30
7
23
27
9
54
7
10
9
12
6
19
9
10
31
17
25
18
15
259
25
29
5
27
13
73
12
80
12
18
15
26
6
136
24
9
18
29
10
38
9
19
9
10
11
8
18
12
32
13
27
9
8
13
25
13
14
9
11
55
14
15
11
16
27
11
6
10
15
7
11
50
11
35
17
54
12
117
19
24
7
8
9
12
19
36
12
7
31
14
75
10
6
26
10
16
28
17
22
9
55
40
92
71
16
18
11
21
6
111
26
8
9
37
9
15
23
6
8
17
18
6
6
11
215
8
10
39
18
5
7
9
9
15
9
8
333
30
13
24
63
6
26
16
9
29
12
46
12
32
8
12
10
11
8
14
9
19
5
7
5
5
20
10
10
6
125
27
19
14
6
7
6
14
36
15
5
15
6
11
49
8
24
20
9
18
26
130
106
61
18
41
249
140
183
142
29
398
113
23
10
39
43
20
12
52
23
6
108
10
7
25
43
29
10
8
37
104
73
30
876
138
32
9
51
17
37
329
75
28
5
26
224
464
60
37
86
163
203
14
1294
8
53
47
26
131
6
32
28
7
39
17
33
15
16
21
35
22
13
19
107
28
10
18
25
30
14
81
87
21
8
25
104
24
50
125
35
16
14
9
26
27
8
13
42
15
60
212
15
40
43
8
46
41
19
5
34
16
8
22
11
63
24
17
29
23
16
9
27
199
7
56
36
32
34
10
20
6
10
22
9
102
28
20
8
23
19
284
118
11
103
30
336
87
177
7
77
56
53
38
275
25
27
267
70
27
75
8
18
6
14
13
79
20
21
6
11
11
23
7
8
35
129
44
8
14
8
43
43
37
8
58
84
26
8
10
18
5
7
5
325
8
57
43
40
13
53
38
8
13
135
14
16
19
11
7
26
20
7
11
7
16
8
9
24
40
19
8
18
14
13
77
87
19
218
15
6
9
8
28
29
35
11
8
22
98
7
6
68
23
66
20
24
84
5
46
47
183
27
14
28
7
65
322
29
6
160
10
11
10
51
7
27
6
123
9
8
8
24
28
6
86
10
19
24
59
109
14
37
40
11
23
21
37
8
23
19
12
39
18
15
39
309
8
9
17
16
21
15
27
39
16
13
15
15
133
357
80
13
30
378
17
10
22
22
49
7
7
14
46
7
23
78
80
10
45
35
47
13
63
113
62
42
39
25
24
8
7
182
26
20
54
69
104
94
23
20
20
6
10
8
12
8
17
21
5
25
28
7
6
7
19
8
12
15
5
6
29
21
25
13
18
8
5
183
23
8
52
17
6
8
15
6
11
18
21
10
11
64
16
17
9
20
21
10
9
10
39
19
15
10
26
15
14
214
58
75
7
22
7
18
8
19
14
53
16
23
88
139
16
13
17
12
9
17
60
54
28
19
8
8
14
21
12
11
25
11
17
7
5
7
8
5
38
34
20
23
12
7
6
5
7
17
23
18
69
22
57
6
68
83
8
62
51
39
9
8
52
72
38
193
26
7
35
12
88
31
15
74
22
101
13
12
14
13
27
15
122
36
91
13
31
21
49
9
8
32
10
33
7
33
18
26
9
43
16
8
49
10
7
8
11
18
95
54
13
11
21
7
7
10
12
8
24
6
8
10
8
122
10
8
21
9
17
10
11
15
50
14
47
22
11
11
12
12
23
6
13
6
6
10
30
24
12
18
10
7
11
24
32
52
108
96
54
14
17
24
16
68
10
5
8
6
14
16
19
18
40
8
8
6
56
58
7
209
20
30
15
37
12
32
232
14
12
37
186
9
51
15
187
15
93
59
20
57
62
25
31
47
24
58
54
19
33
6
21
35
97
11
10
67
25
13
6
11
44
11
32
7
17
225
7
145
12
20
8
112
37
9
12
18
8
16
16
36
63
16
27
57
15
28
28
30
8
10
27
9
6
19
18
31
7
48
12
18
22
15
8
77
8
8
93
10
15
6
6
12
14
13
14
27
5
11
30
81
49
11
6
13
12
8
18
13
11
22
31
27
8
29
42
37
6
109
18
19
25
73
8
28
7
18
20
162
19
8
44
75
13
10
39
11
19
8
54
11
16
20
5
24
22
6
7
28
8
13
12
26
7
29
17
8
53
13
18
12
13
14
21
33
20
27
50
46
117
11
90
17
9
12
17
33
11
19
5
13
11
6
8
7
7
36
13
24
45
17
303
34
12
8
36
10
13
21
25
17
20
8
8
52
43
19
80
12
29
6
9
24
11
12
9
9
32
70
9
99
12
18
12
51
100
97
35
75
36
7
21
12
13
107
8
26
49
41
82
33
11
31
8
13
24
17
6
10
10
88
31
22
27
8
82
250
141
98
5
18
15
26
54
6
6
31
112
14
9
15
16
50
10
14
29
32
9
9
120
19
8
71
50
6
26
11
19
20
22
20
9
7
7
14
8
9
5
34
10
7
6
29
19
6
6
8
12
20
531
6
19
29
7
56
17
45
11
9
193
44
58
51
25
1053
119
588
170
8
40
50
16
83
20
14
16
34
440
55
27
24
61
38
17
40
138
17
7
685
126
8
30
99
41
23
223
178
18
158
13
12
88
3096
7
242
9
6
24
29
97
15
10
5
8
144
16
23
10
13
20
16
15
36
22
47
7
22
63
15
138
59
29
11
12
11
7
162
70
74
33
201
111
25
141
84
622
58
37
38
23
436
33
22
44
68
346
177
43
359
19
26
61
56
72
52
36
48
33
26
5
13
11
57
12
179
19
24
15
8
44
94
266
19
286
35
92
12
18
72
162
133
53
12
144
29
97
10
13
26
26
19
36
57
80
33
38
10
47
24
77
21
72
39
22
10
11
10
101
94
18
75
533
21
63
96
21
170
30
11
36
27
109
69
20
133
104
30
22
39
49
80
151
34
127
63
169
85
16
146
171
20
190
37
25
102
20
13
51
9
18
18
224
37
13
25
17
26
165
23
47
22
65
37
354
112
32
24
14
46
20
45
14
8
13
7
9
69
6
34
9
32
231
10
7
55
8
17
8
36
9
30
11
18
29
37
37
2320
10844
52
84
13
6
25
17
10
13
10
108
13
25
13
21
53
16
73
28
17
18
21
26
33
18
34
24
11
36
107
137
50
125
25
44
23
224
34
9
119
15
14
14
6
84
90
28
55
36
9
6
41
94
46
14
28
48
10
20
30
30
14
11
11
16
22
14
13
28
12
29
29
53
18
37
7
152
19
18
29
24
15
28
25
25
87
5
44
145
12
43
10
24
47
11
33
15
94
92
10
42
17
60
38
6
19
13
10
26
61
11
11
62
8
16
15
5
39
11
59
22
20
24
20
11
13
41
16
22
43
6
10
5
8
11
33
40
12
6
15
10
16
51
61
16
10
13
15
5
6
82
32
15
27
11
12
11
6
10
14
10
25
6
16
26
16
28
19
84
16
24
11
10
13
16
72
70
155
116
9
40
35
26
21
9
14
91
42
55
164
5
23
73
231
45
39
19
81
19
60
10
31
15
13
163
10
78
53
54
115
22
193
79
31
45
16
75
36
10
33
14
9
24
20
17
303
97
21
44
70
23
54
34
17
48
119
90
52
18
18
14
13
19
48
50
44
94
19
34
8
27
33
6
18
11
28
20
70
23
13
101
107
131
12
107
6
49
78
225
29
18
134
52
110
12
12
27
15
153
140
106
31
77
15
8
130
195
52
48
27
89
45
10
92
17
21
33
64
42
10
49
117
18
17
20
11
24
102
39
26
13
16
9
57
31
14
11
6
13
9
12
11
13
6
10
28
5
11
8
16
5
13
11
6
7
8
13
43
7
25
37
7
8
8
6
15
11
19
15
26
12
22
79
6
5
13
45
22
42
32
19
67
31
45
72
8
69
10
56
10
329
28
14
121
282
108
19
68
28
39
13
21
33
141
78
14
317
16
78
36
10
6
10
10
14
34
12
24
60
90
27
81
138
12
12
6
8
34
19
16
61
31
7
26
64
16
7
11
14
17
5
27
11
6
27
8
6
9
6
5
8
5
16
10
10
15
9
16
117
107
15
22
57
54
44
114
115
238
14
18
7
46
10
55
22
133
96
38
77
16
9
9
56
53
7
7
8
10
24
14
11
15
191
10
24
20
35
28
19
77
12
60
10
24
16
42
29
37
106
24
13
17
57
39
16
15
15
27
15
11
58
73
15
121
7
10
43
14
9
220
51
125
70
27
43
249
8
7
24
15
16
8
50
7
5
5
14
5
12
13
8
8
7
5
26
7
6
18
54
7
9
104
5
5
26
22
44
25
6
82
6
18
10
13
11
19
29
49
9
7
7
7
16
10
8
8
6
6
9
5
6
9
11
27
52
10
16
8
8
13
6
7
10
5
26
9
22
12
26
18
18
9
10
9
12
5
84
19
53
11
13
17
5
17
16
17
113
66
36
11
96
60
225
32
14
13
6
42
13
7
12
102
14
8
9
55
10
49
24
12
22
31
6
8
53
10
11
13
11
18
27
130
15
15
11
52
507
852
7
34
16
17
7
121
6
16
17
6
14
15
15
6
133
18
5
34
6
5
19
6
13
79
6
12
5
14
138
46
26
30
14
9
18
45
32
20
8
166
62
19
133
14
23
13
161
15
19
23
9
44
341
30
223
25
24
273
45
8
9
10
11
16
720
23
16
7
22
49
182
105
318
71
161
18
15
23
16
33
482
70
268
60
9
10
22
351
299
31
171
140
17
39
12
19
31
694
16
21
882
1831
168
21
119
21
13
16
22
40
25
190
115
64
51
18
65
65
9
23
14
15
5
6
12
42
38
7
8
30
33
54
17
42
78
12
22
19
55
143
35
13
50
33
6
58
31
18
6
78
306
5
15
31
30
9
112
9
23
28
12
21
10
18
10
37
39
5
33
12
27
5
14
71
6
9
10
20
27
93
30
22
8
16
48
24
27
65
11
6
32
7
6
9
16
11
17
76
5
61
8
19
21
27
24
13
19
11
15
41
13
7
24
18
48
16
22
25
33
14
7
15
11
25
11
13
45
38
22
5
11
17
29
5
8
10
27
29
46
41
19
7
12
24
8
5
11
19
34
146
8
5
10
10
92
19
71
8
48
26
22
170
30
46
35
82
82
455
1855
15
27
74
9
7
24
417
761
559
123
79
36
9
18
86
318
33
23
7771
21
38
164
321
40
15
119
42
22
10
14
20
5
203
11
9
24
35
18
97
11
53
14
28
20
24
24
22
49
78
98
27
5
54
6
169
19
6
754
47
31
107
28
10
8
20
44
11
9
14
20
23
12
36
42
27
34
63
44
14
34
27
13
24
30
29
51
11
14
11
33
14
9
55
61
9
19
11
99
22
20
38
14
25
278
9
19
41
38
9
64
7
15
13
35
22
111
42
17
9
74
40
34
149
64
15
14
70
24
29
9
94
24
307
23
35
7
19
7
31
19
20
11
5
52
11
8
14
18
15
7
24
18
9
7
6
6
7
8
15
6
15
403
118
143
80
7
38
10
8
9
13
8
31
286
9
23
1038
10
43
7
11
13
13
13
27
20
14
118
25
21
5
26
9
42
10
7
7
12
21
23
9
7
5
10
29
38
15
12
12
31
32
56
114
185
70
48
17
10
8
9
23
19
29
20
32
47
24
22
21
8
9
8
22
8
8
22
9
10
19
20
8
36
18
45
38
14
10
6
12
6
10
13
10
12
21
6
7
9
31
14
8
18
7
6
11
7
12
7
22
6
19
12
11
5
34
10
31
6
6
7
21
5
22
6
23
6
20
8
5
12
10
7
23
21
19
7
9
7
9
9
95
35
61
24
151
166
9
229
30
172
79
93
32
33
35
44
10
70
15
221
405
16
22
6
6
9
8
88
11
18
36
10
15
9
11
26
16
14
23
7
8
86
49
17
15
14
5
14
10
31
8
13
6
19
20
30
46
5
58
8
14
17
13
30
6
13
50
28
38
67
9
43
12
18
12
26
88
65
20
45
13
43
27
35
42
124
71
37
7
9
11
16
10
20
8
13
46
24
17
48
6
5
6
16
6
6
22
8
12
13
13
9
15
6
26
7
11
10
6
48
10
18
6
24
6
20
21
49
14
9
8
7
15
13
24
22
8
14
43
18
6
10
20
166
23
10
6
5
26
5
8
13
9
11
15
59
27
10
8
17
6
5
26
26
9
8
64
24
8
5
15
59
20
12
7
6
5
17
24
9
11
10
9
8
9
18
56
78
11
24
14
24
7
13
9
11
5
7
7
8
7
29
5
13
8
6
12
19
6
8
14
8
31
10
11
6
6
10
43
36
7
14
25
49
149
22
33
9
25
24
13
7
9
12
20
67
7
14
17
31
14
33
26
42
16
11
318
59
74
33
22
31
6
6
11
65
39
18
20
22
16
28
34
5
12
28
8
33
13
13
20
5
9
6
22
11
14
7
19
12
12
15
12
8
28
533
13
69
42
161
7
16
103
59
16
43
234
50
13128
59
9
53
3616
72
33
131
5
9
26
59
7
9
8
19
164
94
180
8
87
19
25
194
97
15
28
14
41
16
9
19
19
75
31
50
77
57
20
23
19
139
9
13
19
256
13
10
30
8
5
10
9
42
131
13
221
18
32
7
13
24
13
28
24
17
38
32
23
10
17
21
136
44
28
8
12
18
12
130
10
40
13
23
12
6
6
8
13
11
14
37
42
17
42
10
8
9
16
80
38
5
130
20
10
28
16
32
25
6
28
10
8
18
7
15
63
5
6
91
16
15
7
191
101
75
46
35
15
9
50
22
7
115
1733
15
778
105
35
120
13
16
14
65
21
260
259
16
6
14
67
19
45
15
42
61
252
5
42
13
30
8
33
14
6
12
198
22
90
24
41
16
46
15
77
33
19
52
115
20
13
17
10
22
27
27
8
34
6
17
10
60
25
10
8
73
22
29
17
14
25
14
8
12
15
27
11
35
19
52
13
10
13
9
19
38
9
116
14
38
42
25
15
15
16
36
6
25
26
8
8
12
9
17
13
10
19
8
8
5
8
63
21
35
8
15
6
20
7
6
6
14
10
85
16
55
51
21
85
7
110
12
10
7
8
21
6
41
26
22
18
13
70
34
28
11
6
67
9
14
31
6
15
13
5
13
9
9
20
12
127
15
10
10
6
7
15
5
7
10
19
22
11
16
50
40
15
8
45
8
11
15
113
13
78
40
8
11
60
13
44
12
51
39
8
7
13
42
11
15
20
83
7
9
6
7
8
8
18
7
110
281
24
102
40
32
140
131
43
18
7
21
21
5
17
21
5
14
5
18
24
7
42
136
22
10
16
8
6
12
6
6
463
23
25
8
7
13
13
154
43
9
58
15
6
5
77
132
9
21
9
7
22
106
32
20
7
137
17
5
5
67
89
8
21
14
40
52
50
17
21
14
281
12
31
37
44
19
36
35
23
8
17
13
6
136
28
11
51
133
5
7
15
42
27
7
9
10
6
66
6
20
10
6
5
9
17
5
9
7
6
22
28
13
37
55
20
36
45
21
5
11
12
27
7
11
124
13
10
10
7
16
14
5
9
17
306
9
29
9
26
58
39
134
17
7
15
7
12
25
45
15
10
17
10
8
16
21
40
16
10
10
12
14
11
5
5
7
11
16
6
12
15
34
5
9
30
14
11
11
6
25
8
19
14
30
12
10
21
21
14
57
9
5
29
13
16
6
122
8
10
5
6
11
9
45
8
10
11
5
8
9
5
9
9
9
6
14
62
10
7
28
15
5
5
5
12
14
13
10
7
11
10
14
25
15
7
9
7
10
6
11
12
7
9
12
13
14
12
16
9
39
7
11
7
5
9
49
13
24
11
29
14
54
7
9
7
18
7
11
6
10
7
11
7
21
17
8
12
19
10
10
8
12
9
9
6
10
19
7
11
16
8
8
11
19
9
12
15
19
18
10
8
17
24
15
8
31
7
5
